rank,name,profile,uid,changesets,map_changes,countries,editors,nodes.create,nodes.modify,nodes.delete,ways.create,ways.modify,ways.delete,relations.create,relations.modify,relations.delete,poi.create,poi.modify,building.create,building.modify,highway.create,highway.modify,waterway.create,waterway.modify,amenity.create,amenity.modify,tags_create,tags_modify,hashtags,start_date,end_date
1674,Inezterlouw,https://www.openstreetmap.org/user/Inezterlouw,19012563,4,173,Ireland,iD 2.21.1,126,0,0,43,4,0,0,0,0,31,0,0.0,0.0,43.0,4.0,0.0,0.0,0.0,0.0,"{""highway"": 43, ""service"": 42, ""natural"": 31}","{""highway"": 4, ""maxspeed"": 3, ""name"": 3, ""sidewalk"": 3, ""lanes"": 2, ""surface"": 2}","#Celbridge_wave2,#mapillary",2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1675,Telementor,https://www.openstreetmap.org/user/Telementor,1704339,2,173,Hungary,iD 2.25.1,138,0,0,34,1,0,0,0,0,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""building"": 34}","{""landuse"": 1, ""name"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1676,AlreadyBeenTaken,https://www.openstreetmap.org/user/AlreadyBeenTaken,709568,4,173,U.K. of Great Britain and Northern Ireland,iD 2.25.1,89,58,0,0,26,0,0,0,0,2,6,0.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0,"{""entrance"": 2}","{""addr:city"": 29, ""addr:street"": 29, ""addr:housenumber"": 27, ""building"": 24, ""name"": 19, ""addr:postcode"": 18, ""fhrs:id"": 18, ""fhrs:authority"": 16, ""building:levels"": 13, ""height"": 13, ""amenity"": 12, ""phone"": 10, ""opening_hours"": 8, ""website"": 8, ""wheelchair"": 6, ""shop"": 6, ""wikidata"": 5, ""drive_through"": 4, ""cuisine"": 4, ""email"": 4, ""brand"": 4, ""brand:wikidata"": 4, ""brand:wikipedia"": 4, ""addr:housename"": 3, ""contact:website"": 2, ""operator"": 2, ""smoking"": 2, ""ref:edubase"": 2, ""denomination"": 2, ""religion"": 2, ""check_date:opening_hours"": 1, ""opening_hours:signed"": 1, ""addr:country"": 1, ""old_name"": 1, ""description"": 1, ""historic"": 1, ""addr:county"": 1, ""source"": 1, ""source:addr"": 1, ""toilets:wheelchair"": 1, ""healthcare"": 1, ""note"": 1, ""delivery"": 1, ""takeaway"": 1, ""source:addr:postcode"": 1, ""capacity"": 1, ""diocese"": 1, ""isced:level"": 1, ""max_age"": 1, ""min_age"": 1, ""ref:GB:uprn"": 1, ""school"": 1, ""school:boarding"": 1, ""school:gender"": 1, ""school:selective"": 1, ""school:trust"": 1, ""school:type"": 1, ""accommodation"": 1, ""brewery"": 1, ""dog"": 1, ""food"": 1, ""outdoor_seating"": 1, ""real_ale"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1677,kkh5201,https://www.openstreetmap.org/user/kkh5201,18215151,1,172,Republic of Korea,iD 2.25.1,149,11,0,9,3,0,0,0,0,15,0,2.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,"{""amenity"": 15, ""landuse"": 7, ""building"": 2}","{""natural"": 1, ""highway"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1678,martin-usr,https://www.openstreetmap.org/user/martin-usr,4532454,1,172,Israel,iD 2.25.1,89,20,11,27,24,0,1,0,0,0,0,18.0,9.0,8.0,10.0,0.0,0.0,0.0,1.0,"{""building"": 18, ""highway"": 8, ""name"": 8, ""surface"": 5, ""addr:housenumber"": 2, ""addr:street"": 2, ""access"": 1, ""construction"": 1, ""addr:city"": 1, ""landuse"": 1, ""type"": 1}","{""highway"": 10, ""name"": 10, ""building"": 9, ""addr:city"": 8, ""addr:housenumber"": 8, ""addr:street"": 8, ""name:en"": 6, ""name:he"": 5, ""access"": 5, ""construction"": 5, ""oneway"": 3, ""name:ar"": 3, ""name:ru"": 3, ""haifa-ref"": 2, ""name:en1"": 2, ""landuse"": 2, ""lanes"": 2, ""maxspeed"": 2, ""surface"": 1, ""leisure"": 1, ""amenity"": 1, ""religion"": 1, ""admin_level"": 1, ""boundary"": 1, ""source"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1679,Kim Rutherford,https://www.openstreetmap.org/user/Kim%20Rutherford,634916,6,171,New Zealand,iD 2.25.1,144,12,1,8,6,0,0,0,0,8,0,0.0,0.0,7.0,4.0,0.0,0.0,3.0,0.0,"{""highway"": 7, ""barrier"": 5, ""amenity"": 3, ""tourism"": 1, ""incline"": 1}","{""highway"": 4, ""name"": 2, ""natural"": 2, ""access"": 2, ""ref:linz:place_id"": 1, ""surface"": 1, ""wikidata"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1680,RicoElectrico,https://www.openstreetmap.org/user/RicoElectrico,604437,36,171,Poland,"StreetComplete_ee 51.1,https://openaedmap.org",6,52,3,0,110,0,0,0,0,6,52,0.0,14.0,0.0,119.0,0.0,0.0,2.0,23.0,"{""name"": 4, ""shop"": 3, ""opening_hours"": 2, ""amenity"": 2, ""access"": 1, ""check_date"": 1, ""defibrillator:location:pl"": 1, ""emergency"": 1, ""indoor"": 1, ""cuisine"": 1, ""indoor_seating"": 1, ""outdoor_seating"": 1, ""fee"": 1}","{""highway"": 119, ""surface"": 76, ""name"": 28, ""amenity"": 23, ""handrail"": 23, ""crossing"": 20, ""ramp"": 18, ""tactile_paving"": 17, ""incline"": 17, ""building"": 14, ""kerb"": 12, ""network"": 12, ""backrest"": 11, ""crossing:island"": 10, ""bench"": 10, ""public_transport"": 10, ""shelter"": 10, ""bin"": 9, ""lit"": 9, ""nohousenumber"": 7, ""foot"": 7, ""covered"": 5, ""service"": 5, ""crossing_ref"": 4, ""network:wikidata"": 4, ""network:wikipedia"": 4, ""opening_hours"": 4, ""area"": 4, ""noname"": 4, ""operator"": 3, ""bicycle_parking"": 3, ""shop"": 3, ""maxspeed"": 3, ""source:maxspeed"": 3, ""parking"": 3, ""motor_vehicle"": 3, ""check_date"": 2, ""bicycle_parking:capacity"": 2, ""brand"": 2, ""brand:wikidata"": 2, ""brand:wikipedia"": 2, ""disused:amenity"": 2, ""note:en"": 2, ""note:pl"": 2, ""ref"": 2, ""check_date:opening_hours"": 2, ""opening_hours:signed"": 2, ""lanes"": 2, ""oneway"": 2, ""parking:condition:left"": 2, ""parking:condition:right"": 2, ""addr:city"": 2, ""addr:housenumber"": 2, ""addr:street"": 2, ""wheelchair"": 2, ""access"": 2, ""level"": 2, ""fountain"": 1, ""historic"": 1, ""memorial"": 1, ""barrier"": 1, ""bollard"": 1, ""disused:shop"": 1, ""capacity"": 1, ""parking:condition:left:time_interval"": 1, ""parking:lane:left"": 1, ""parking:lane:left:parallel"": 1, ""addr:country"": 1, ""source"": 1, ""check_date:shelter"": 1, ""sidewalk"": 1, ""bicycle"": 1, ""cycleway"": 1, ""cycleway:left"": 1, ""cycleway:right"": 1, ""parking:lane:right"": 1, ""sidewalk:both"": 1, ""unsigned_ref"": 1, ""fee"": 1, ""area:highway"": 1, ""website"": 1, ""advertising"": 1, ""footway"": 1, ""demolished:building"": 1}",#aed,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1681,geekpapy,https://www.openstreetmap.org/user/geekpapy,748514,34,170,France,"StreetComplete 52.0,iD 2.25.1,Osm Go! 1.5.0",21,132,6,1,9,1,0,0,0,13,127,1.0,1.0,8.0,10.0,0.0,0.0,5.0,68.0,"{""survey:date"": 13, ""highway"": 8, ""lamp_type"": 8, ""amenity"": 5, ""ref"": 3, ""leaf_type"": 1, ""natural"": 1, ""bicycle_parking"": 1, ""capacity"": 1, ""recycling:green_waste"": 1, ""recycling_type"": 1, ""waste"": 1, ""building"": 1, ""cuisine"": 1, ""diet:vegan"": 1, ""diet:vegetarian"": 1, ""drive_through"": 1, ""name"": 1, ""smoking"": 1, ""takeaway"": 1}","{""amenity"": 68, ""name"": 59, ""source"": 50, ""check_date"": 46, ""bicycle_parking"": 46, ""capacity"": 46, ""covered"": 45, ""shop"": 37, ""operator"": 22, ""ref"": 22, ""start_date"": 17, ""contact:housenumber"": 14, ""contact:street"": 14, ""contact:city"": 13, ""contact:postcode"": 13, ""opening_hours"": 12, ""highway"": 10, ""source:date"": 10, ""brand"": 9, ""brand:wikidata"": 9, ""contact:phone"": 9, ""cuisine"": 8, ""surface"": 8, ""office"": 7, ""brand:wikipedia"": 6, ""crossing"": 5, ""emergency"": 5, ""fire_hydrant:position"": 5, ""fire_hydrant:type"": 5, ""contact:website"": 5, ""website"": 5, ""wheelchair"": 3, ""disused:shop"": 3, ""crossing_ref"": 3, ""tactile_paving"": 3, ""diet:vegetarian"": 3, ""phone"": 3, ""leisure"": 3, ""survey:date"": 3, ""cash_in"": 2, ""operator:wikidata"": 2, ""addr:housenumber"": 2, ""atm"": 2, ""addr:street"": 2, ""diet:vegan"": 2, ""takeaway"": 2, ""second_hand"": 2, ""advertising"": 2, ""direction"": 2, ""land_property"": 2, ""fee"": 2, ""name:de"": 2, ""footway"": 2, ""button_operated"": 1, ""traffic_signals:sound"": 1, ""diet:halal"": 1, ""brand:website"": 1, ""description:covid19"": 1, ""opening_hours:covid19"": 1, ""description"": 1, ""smoking"": 1, ""email"": 1, ""note"": 1, ""currency:XLT"": 1, ""payment:cash:XLT-STUK"": 1, ""old_name"": 1, ""check_date:opening_hours"": 1, ""addr:city"": 1, ""addr:postcode"": 1, ""access"": 1, ""official_name"": 1, ""alt_name"": 1, ""ref:FR:SIRET"": 1, ""tourism"": 1, ""disused:amenity"": 1, ""notes"": 1, ""beauty"": 1, ""facebook"": 1, ""handrail"": 1, ""incline"": 1, ""ramp"": 1, ""step_count"": 1, ""lit"": 1, ""sport"": 1, ""building"": 1, ""cyclestreet"": 1, ""lanes"": 1, ""lanes:backward"": 1, ""lanes:forward"": 1, ""lcn"": 1, ""maxspeed"": 1, ""name:gsw"": 1, ""sidewalk"": 1, ""foot"": 1, ""bench"": 1, ""bin"": 1, ""departures_board"": 1, ""public_transport"": 1, ""railway"": 1, ""shelter"": 1, ""tram"": 1, ""crossing:island"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1682,Dark_Valor,https://www.openstreetmap.org/user/Dark_Valor,10436426,1,170,United States of America,iD 2.25.1,9,103,10,4,41,3,0,0,0,1,28,0.0,1.0,5.0,64.0,0.0,0.0,0.0,3.0,"{""highway"": 5, ""crossing"": 4, ""crossing:markings"": 4, ""footway"": 4, ""horse"": 4, ""surface"": 4}","{""highway"": 64, ""crossing"": 54, ""crossing:markings"": 54, ""footway"": 32, ""horse"": 28, ""surface"": 27, ""name"": 9, ""tiger:cfcc"": 5, ""tiger:county"": 5, ""tiger:name_base"": 5, ""tiger:name_type"": 5, ""religion"": 4, ""tiger:reviewed"": 4, ""addr:city"": 3, ""addr:housenumber"": 3, ""addr:postcode"": 3, ""addr:state"": 3, ""addr:street"": 3, ""amenity"": 3, ""tiger:zip_left"": 3, ""tiger:zip_right"": 3, ""grades"": 2, ""operator"": 2, ""operator:type"": 2, ""operator:wikidata"": 2, ""website"": 2, ""landuse"": 2, ""denomination"": 2, ""traffic_signals"": 1, ""traffic_signals:direction"": 1, ""ele"": 1, ""gnis:county_id"": 1, ""gnis:created"": 1, ""gnis:feature_id"": 1, ""gnis:state_id"": 1, ""name_1"": 1, ""tiger:name_base_1"": 1, ""tiger:name_type_1"": 1, ""phone"": 1, ""building"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1683,Emeltet,https://www.openstreetmap.org/user/Emeltet,2717302,4,170,France,JOSM/1.5 (18700 fr),95,38,17,11,8,1,0,0,0,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"{""source"": 12, ""landuse"": 6, ""leisure"": 3, ""surface"": 2, ""natural"": 2, ""covered"": 1, ""highway"": 1, ""smoothness"": 1, ""leaf_cycle"": 1, ""leaf_type"": 1, ""barrier"": 1, ""material"": 1, ""wall"": 1, ""access"": 1, ""amenity"": 1, ""parking"": 1}","{""source"": 8, ""landuse"": 6, ""CLC:id"": 3, ""CLC:year"": 3, ""leaf_cycle"": 3, ""leaf_type"": 3, ""natural"": 3}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1684,K-Shenefiel,https://www.openstreetmap.org/user/K-Shenefiel,5681505,1,170,United States of America,iD 2.25.1,97,38,1,22,12,0,0,0,0,0,0,2.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,"{""barrier"": 12, ""wall"": 12, ""highway"": 8, ""service"": 8, ""building"": 2, ""addr:housenumber"": 1, ""addr:street"": 1}","{""addr:housenumber"": 10, ""addr:street"": 10, ""building"": 10, ""highway"": 2, ""name"": 1, ""surface"": 1, ""tiger:cfcc"": 1, ""tiger:county"": 1, ""tiger:name_base"": 1, ""tiger:name_type"": 1, ""tiger:reviewed"": 1, ""tiger:zip_left"": 1, ""tiger:zip_right"": 1, ""ownership"": 1, ""service"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1685,GeorgeKaplan,https://www.openstreetmap.org/user/GeorgeKaplan,1198089,13,170,France,"JOSM/1.5 (18700 en_GB),StreetComplete 52.0",7,66,43,0,36,13,0,4,1,5,47,0.0,10.0,0.0,16.0,0.0,0.0,1.0,5.0,"{""name"": 2, ""phone"": 2, ""website"": 2, ""addr:housenumber"": 2, ""addr:street"": 2, ""description"": 1, ""amenity"": 1, ""bicycle_parking"": 1, ""capacity"": 1, ""covered"": 1, ""fee"": 1, ""supervised"": 1, ""craft"": 1, ""email"": 1, ""opening_hours"": 1}","{""source"": 50, ""addr:postcode"": 32, ""addr:housenumber"": 30, ""addr:street"": 30, ""name"": 29, ""highway"": 16, ""railway"": 10, ""building"": 10, ""maxspeed"": 9, ""ref"": 9, ""note"": 8, ""operator"": 7, ""oneway"": 7, ""electrified"": 6, ""frequency"": 6, ""gauge"": 6, ""importance"": 6, ""local_ref"": 6, ""railway:kvb"": 6, ""railway:track_ref"": 6, ""ref:FR:SNCF_Reseau"": 6, ""usage"": 6, ""voltage"": 6, ""historic"": 5, ""amenity"": 5, ""surface"": 5, ""lit"": 5, ""tactile_paving"": 4, ""opening_hours"": 4, ""area"": 4, ""type"": 4, ""wikidata"": 3, ""check_date"": 3, ""craft"": 3, ""bench"": 3, ""bin"": 3, ""public_transport"": 3, ""shelter"": 3, ""leisure"": 3, ""place"": 2, ""wikipedia"": 2, ""shop"": 2, ""website"": 2, ""zone:maxspeed"": 2, ""sidewalk"": 2, ""loading_gauge"": 2, ""ramp"": 2, ""sport"": 2, ""comment"": 1, ""ref:FR:RATP"": 1, ""ref:FR:uic8"": 1, ""route_ref:FR:RER_D"": 1, ""train"": 1, ""type:RATP"": 1, ""uic_ref"": 1, ""memorial"": 1, ""button_operated"": 1, ""crossing"": 1, ""crossing:island"": 1, ""crossing_ref"": 1, ""kerb"": 1, ""name:signed"": 1, ""mapillary"": 1, ""police:FR"": 1, ""survey:date"": 1, ""wheelchair"": 1, ""beauty"": 1, ""mobile"": 1, ""cuisine"": 1, ""disused:shop"": 1, ""cycleway:both"": 1, ""lanes"": 1, ""trailblazed"": 1, ""alt_name"": 1, ""contact:housenumber"": 1, ""contact:postcode"": 1, ""contact:street"": 1, ""phone"": 1, ""heritage"": 1, ""heritage:operator"": 1, ""mhs:inscription_date"": 1, ""ref:mhs"": 1, ""source:heritage"": 1, ""incline"": 1, ""addr:city"": 1, ""ref:FR:FANTOIR"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1686,joakimkasimir,https://www.openstreetmap.org/user/joakimkasimir,336485,31,170,Sweden,StreetComplete 52.0,0,31,1,0,138,0,0,0,0,0,31,0.0,0.0,0.0,144.0,0.0,0.0,0.0,13.0,{},"{""highway"": 144, ""surface"": 91, ""ref"": 32, ""bicycle"": 31, ""name"": 31, ""handrail"": 27, ""foot"": 26, ""segregated"": 26, ""crossing"": 22, ""ramp"": 21, ""maxspeed"": 20, ""area"": 20, ""public_transport"": 20, ""shelter"": 20, ""tactile_paving"": 18, ""bench"": 17, ""incline"": 17, ""lane_markings"": 15, ""oneway"": 14, ""amenity"": 13, ""bin"": 12, ""leisure"": 11, ""access"": 10, ""crossing:island"": 9, ""covered"": 8, ""cycleway:right"": 8, ""lit"": 8, ""kerb"": 7, ""sport"": 7, ""step_count"": 7, ""parking"": 7, ""capacity"": 4, ""maxspeed:type"": 4, ""bicycle_parking"": 3, ""check_date:surface"": 3, ""footway:surface"": 3, ""cycleway:surface"": 2, ""fee"": 2, ""board_type"": 1, ""information"": 1, ""tourism"": 1, ""tracktype"": 1, ""cycleway:both"": 1, ""motor_vehicle:forward"": 1, ""sidewalk"": 1, ""lanes"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1687,UE_Su,https://www.openstreetmap.org/user/UE_Su,1061145,1,169,Germany,iD 2.25.1,104,30,17,9,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""landuse"": 9}","{""landuse"": 6, ""natural"": 1, ""water"": 1, ""name"": 1, ""place"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1688,Lokalfuerst,https://www.openstreetmap.org/user/Lokalfuerst,487279,25,169,Germany,StreetComplete 52.0,0,11,0,0,158,0,0,0,0,0,11,0.0,13.0,0.0,154.0,0.0,0.0,0.0,1.0,{},"{""highway"": 154, ""surface"": 141, ""ref"": 110, ""maxspeed"": 86, ""name"": 65, ""lanes"": 63, ""source:maxspeed"": 55, ""maxspeed:backward"": 13, ""maxspeed:forward"": 13, ""building"": 13, ""maxspeed:type"": 11, ""source:maxspeed:backward"": 10, ""source:maxspeed:forward"": 10, ""tracktype"": 9, ""crossing"": 7, ""tactile_paving"": 7, ""lanes:backward"": 7, ""lanes:forward"": 7, ""bridge"": 7, ""layer"": 7, ""oneway"": 7, ""addr:city"": 7, ""addr:housenumber"": 7, ""crossing:island"": 6, ""bus"": 6, ""public_transport"": 6, ""shelter"": 6, ""addr:country"": 6, ""addr:postcode"": 6, ""addr:street"": 6, ""crossing_ref"": 5, ""lit"": 5, ""cycleway:both"": 5, ""network"": 4, ""sidewalk"": 4, ""turn:lanes:backward"": 4, ""turn:lanes:forward"": 4, ""operator"": 3, ""maxweight"": 3, ""width"": 3, ""fixme"": 3, ""check_date:surface"": 3, ""traffic_signals:sound"": 2, ""junction"": 2, ""loc_name"": 2, ""access"": 2, ""smoothness"": 2, ""lcn"": 2, ""tracktype:bing"": 2, ""foot"": 2, ""segregated"": 2, ""kerb"": 1, ""wheelchair"": 1, ""covered"": 1, ""leisure"": 1, ""hgv"": 1, ""lane_markings"": 1, ""noexit"": 1, ""bench"": 1, ""bin"": 1, ""wheelchair:description"": 1, ""hazard"": 1, ""note"": 1, ""maxspeed:recommended"": 1, ""amenity"": 1, ""parking"": 1, ""bicycle"": 1, ""motor_vehicle"": 1, ""addr:place"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1689,:wq,https://www.openstreetmap.org/user/%3Awq,18615150,9,169,El Salvador,JOSM/1.5 (18678 en),69,71,9,12,8,0,0,0,0,0,0,12.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,"{""building"": 12}","{""highway"": 7, ""building"": 1}","#hotosm-project-13962,#OpenCitiesLAC,#hoganlovells",2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1690,HieronymusCH,https://www.openstreetmap.org/user/HieronymusCH,291346,36,169,Switzerland,StreetComplete 52.0,0,37,0,0,132,0,0,0,0,0,37,0.0,32.0,0.0,130.0,0.0,0.0,0.0,5.0,{},"{""highway"": 130, ""surface"": 91, ""name"": 56, ""building"": 32, ""crossing"": 28, ""addr:housenumber"": 26, ""addr:street"": 26, ""source"": 24, ""foot"": 23, ""addr:city"": 23, ""addr:postcode"": 23, ""bicycle"": 22, ""maxspeed"": 21, ""tactile_paving"": 19, ""addr:country"": 19, ""crossing:island"": 15, ""service"": 14, ""segregated"": 13, ""bus"": 12, ""departures_board"": 12, ""network"": 12, ""operator"": 12, ""public_transport"": 12, ""shelter"": 12, ""uic_name"": 12, ""uic_ref"": 12, ""footway"": 12, ""bench"": 10, ""bin"": 8, ""footway:surface"": 8, ""bridge"": 8, ""layer"": 8, ""motor_vehicle"": 7, ""lane_markings"": 6, ""amenity"": 5, ""traffic_sign"": 5, ""oneway"": 5, ""lit"": 4, ""cycleway:surface"": 4, ""lanes"": 3, ""tracktype"": 3, ""ele"": 2, ""network:wikidata"": 2, ""barrier"": 2, ""kerb"": 2, ""motorcar"": 2, ""motorcycle"": 2, ""ref"": 2, ""opening_hours"": 2, ""horse"": 2, ""maxheight"": 2, ""tunnel"": 2, ""cash_withdrawal"": 2, ""cash_withdrawal:fee"": 2, ""cash_withdrawal:purchase_required"": 2, ""cash_withdrawal:type"": 2, ""compressed_air"": 2, ""check_date:surface"": 2, ""backrest"": 1, ""maxweight:signed"": 1, ""brand"": 1, ""brand:wikidata"": 1, ""brand:wikipedia"": 1, ""cuisine"": 1, ""takeaway"": 1, ""wheelchair"": 1, ""cycleway:both"": 1, ""cycleway:right"": 1, ""junction"": 1, ""building:levels"": 1, ""roof:levels"": 1, ""access"": 1, ""leisure"": 1, ""check_date:handrail"": 1, ""handrail"": 1, ""step_count"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1691,johsin18,https://www.openstreetmap.org/user/johsin18,210440,2,169,Germany,JOSM/1.5 (18678 en),118,15,5,12,19,0,0,0,0,30,0,0.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,"{""addr:housenumber"": 28, ""addr:street"": 28, ""highway"": 12, ""barrier"": 1, ""name"": 1, ""surface"": 1, ""leisure"": 1}","{""building"": 12, ""highway"": 7, ""surface"": 4, ""name"": 3, ""source"": 1, ""access"": 1, ""bicycle"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1692,Backpfeifenolga,https://www.openstreetmap.org/user/Backpfeifenolga,11277308,12,169,Germany,"JOSM/1.5 (18700 de),Vespucci 18.1.5.0,StreetComplete 52.0",39,92,2,12,24,0,0,0,0,6,11,1.0,7.0,7.0,16.0,0.0,0.0,6.0,3.0,"{""highway"": 7, ""amenity"": 6, ""name"": 4, ""lit"": 3, ""postal_code"": 3, ""surface"": 3, ""access"": 3, ""parking"": 3, ""barrier"": 2, ""service"": 2, ""shop"": 1, ""lanes"": 1, ""maxspeed"": 1, ""sidewalk"": 1, ""sidewalk:both:surface"": 1, ""building:levels"": 1, ""building:part"": 1, ""roof:shape"": 1, ""building"": 1}","{""highway"": 16, ""surface"": 14, ""name"": 12, ""lit"": 11, ""postal_code"": 10, ""addr:city"": 8, ""addr:country"": 8, ""addr:housenumber"": 8, ""addr:postcode"": 8, ""addr:street"": 8, ""building"": 7, ""roof:shape"": 7, ""maxspeed"": 6, ""building:levels"": 6, ""roof:levels"": 6, ""sidewalk"": 5, ""sidewalk:both:surface"": 5, ""access"": 4, ""wheelchair"": 4, ""parking:left"": 4, ""parking:right"": 4, ""material"": 3, ""amenity"": 3, ""cycleway:both"": 3, ""lane_markings"": 3, ""lanes"": 3, ""parking:right:orientation"": 3, ""crossing"": 2, ""crossing:island"": 2, ""tactile_paving"": 2, ""entrance"": 2, ""disused:shop"": 2, ""parking"": 2, ""barrier"": 2, ""cycle_barrier"": 2, ""parking:both:orientation"": 2, ""description"": 2, ""description:source"": 2, ""service"": 2, ""door"": 1, ""foot"": 1, ""check_date"": 1, ""level"": 1, ""capacity"": 1, ""covered"": 1, ""fee"": 1, ""check_date:opening_hours"": 1, ""opening_hours:signed"": 1, ""operator"": 1, ""email"": 1, ""opening_hours"": 1, ""outdoor_seating"": 1, ""phone"": 1, ""shop"": 1, ""website"": 1, ""cycle_barrier:installation"": 1, ""parking:both"": 1, ""building:part"": 1, ""cycleway:left"": 1, ""cycleway:right"": 1, ""note"": 1, ""old_ref"": 1, ""oneway"": 1, ""ref"": 1, ""sidewalk:left"": 1, ""sidewalk:right"": 1, ""footway"": 1, ""removed:building"": 1, ""parking:left:orientation"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1693,M E Menk,https://www.openstreetmap.org/user/M%20E%20Menk,1694,6,169,Norway,JOSM/1.5 (18700 en),0,75,78,1,12,1,0,2,0,0,0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,"{""fixme"": 1, ""highway"": 1, ""lanes"": 1, ""surface"": 1, ""width"": 1}","{""highway"": 9, ""surface"": 8, ""segregated"": 6, ""sidewalk"": 6, ""width"": 6, ""lanes"": 5, ""foot"": 4, ""name"": 4, ""smoothness"": 4, ""layer"": 3, ""railway"": 3, ""service"": 3, ""fixme"": 3, ""incline"": 3, ""bicycle"": 2, ""cycleway:surface"": 2, ""footway:surface"": 2, ""lit"": 2, ""source"": 2, ""network"": 2, ""ref"": 2, ""route"": 2, ""type"": 2, ""bridge"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
1694,AM_Abdelshafy,https://www.openstreetmap.org/user/AM_Abdelshafy,18517400,13,168,"U.K. of Great Britain and Northern Ireland,Russian Federation,United States of America,Zimbabwe,Algeria,Spain",JOSM/1.5 (18678 en),90,29,28,7,11,3,0,0,0,0,0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,"{""highway"": 4, ""man_made"": 3, ""surface"": 1}","{""highway"": 9, ""name"": 5, ""surface"": 4, ""maxspeed"": 2, ""tiger:cfcc"": 1, ""tiger:county"": 1, ""tiger:name_base"": 1, ""tiger:name_type"": 1, ""tiger:reviewed"": 1, ""tiger:zip_left"": 1, ""tiger:zip_right"": 1, ""source"": 1, ""embankment"": 1, ""oneway"": 1}",,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00
